"id","approval_notes","approved","event_duration","event_quote","event_quote_location","event_source_info","event_time_description","file_urls","firstname","last_updated","start_day","start_month","start_year","summary","surname","timestamp","username","file_id","group_id","text_positions","ingested_by","state","nearest_grid_id"
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3277,"","yes",0,"“Precios elevados en León, San Miguel.” Espinosa et al., 1987:101","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 563","","","Bradley",2025-04-13 02:26:21.286,0,0,1684,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
99,"","yes",0,"Sequía en algunos lugares de Michoacán y Guanajuato. Florescano, 1980:95-96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 564","","","Bradley",2025-04-13 02:25:58.62,0,0,1684,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",203
751,"","yes",0,"Sequía en algunos lugares de Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 567","","","Bradley",2025-04-13 02:26:03.471,0,0,1685,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
751,"","yes",0,"Sequía en algunos lugares de Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 567","","","Bradley",2025-04-13 02:26:03.471,0,0,1685,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
751,"","yes",0,"Sequía en algunos lugares de Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 567","","","Bradley",2025-04-13 02:26:03.471,0,0,1685,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3781,"","yes",0,"Sequía hasta junio. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 573","","","Bradley",2025-04-13 02:26:24.794,0,0,1686,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
3781,"","yes",0,"Sequía hasta junio. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 573","","","Bradley",2025-04-13 02:26:24.794,0,0,1686,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3534,"","yes",0,"Sequía hasta diciembre. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 607","","","Bradley",2025-04-13 02:26:23.031,0,0,1691,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
3534,"","yes",0,"Sequía hasta diciembre. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 607","","","Bradley",2025-04-13 02:26:23.031,0,0,1691,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3285,"","yes",0,"En junio, sequía en algunos lugares del obispado de Michoacán y en Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 639","","","Bradley",2025-04-13 02:26:21.342,0,0,1692,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
3285,"","yes",0,"En junio, sequía en algunos lugares del obispado de Michoacán y en Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 639","","","Bradley",2025-04-13 02:26:21.342,0,0,1692,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3285,"","yes",0,"En junio, sequía en algunos lugares del obispado de Michoacán y en Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 639","","","Bradley",2025-04-13 02:26:21.342,0,0,1692,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
3285,"","yes",0,"En junio, sequía en algunos lugares del obispado de Michoacán y en Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 639","","","Bradley",2025-04-13 02:26:21.342,0,0,1692,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
2877,"","yes",0,"La pérdida completa de las cosechas hace que se carezca en lo absoluto de víveres y el hambre causó terribles estragos en los habitantes de todo el país. Lira, 1914:33","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 613","","","Bradley",2025-04-13 02:26:18.421,0,0,1692,"Escasez de ví­veres","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",203
2943,"","yes",0,"“Hambre. Elevada mortandad. Precios elevados en el Bajío.” Escasez de maíz. Rebelión de los zoques. Espinosa et al., 1987:193","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 670","","","Bradley",2025-04-13 02:26:18.866,0,0,1693,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",203
3600,"","yes",0,"Sequía en algunos lugares del obispado de Michoacán y en Guanajuato. Florescano, 1980:96","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 684","","","Bradley",2025-04-13 02:26:23.501,0,0,1694,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",171
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",171
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
2390,"","yes",0,"En el obispado de Michoacán hubo sequía hasta septiembre seguida por heladas. Florescano, 1980:96-97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 709","","","Bradley",2025-04-13 02:26:14.948,0,0,1695,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",172
2967,"","yes",0,"Sequía en varios lugares de Michoacán, Guanajuato y Colima. Florescano, 1980:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 719","","","Bradley",2025-04-13 02:26:19.024,0,0,1696,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",172
2967,"","yes",0,"Sequía en varios lugares de Michoacán, Guanajuato y Colima. Florescano, 1980:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 719","","","Bradley",2025-04-13 02:26:19.024,0,0,1696,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",188
3485,"","yes",0,"Escasez de maíz, llegó a costar la fanega a 40 reales. Precios elevados en el bajío. Espinosa et al., 1987:103; Maldonado, 1985:17; Sanders, 1970:44; Malvido, 1973:99","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 720","","","Bradley",2025-04-13 02:26:22.706,0,0,1696,"Carestí­a de Maíz","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",203
2967,"","yes",0,"Sequía en varios lugares de Michoacán, Guanajuato y Colima. Florescano, 1980:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 719","","","Bradley",2025-04-13 02:26:19.024,0,0,1696,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",221
2967,"","yes",0,"Sequía en varios lugares de Michoacán, Guanajuato y Colima. Florescano, 1980:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 719","","","Bradley",2025-04-13 02:26:19.024,0,0,1696,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Guanajuato",189
